561	68.0	False	[40.  8.  9. 11.]
562	68.0	False	[10.  9. 10. 26.]
563	68.0	False	[41.  9. 56.  9.]
564	68.0	False	[ 9. 38. 38. 45.]
565	68.0	False	[25. 26. 10. 51.]
566	68.0	False	[35. 10. 49.  9.]
567	68.0	False	[34. 38. 34. 47.]
568	68.0	False	[ 8. 62. 26. 39.]
569	68.0	False	[34.  9. 49. 55.]
570	68.0	False	[48. 52.  9. 34.]
571	68.0	False	[26. 40. 10. 10.]
572	68.0	False	[44.  9. 10. 52.]
573	68.0	False	[10. 39.  9.  9.]
574	68.0	False	[51. 39. 12. 45.]
575	68.0	False	[31. 10. 10.  9.]
576	68.0	False	[ 9.  8. 11. 35.]
577	68.0	False	[36. 10. 34. 10.]
578	68.0	False	[40. 45. 41.  9.]
579	68.0	False	[ 9. 52.  9. 10.]
580	68.0	False	[34. 40. 10. 38.]
581	68.0	False	[62. 41. 39. 38.]
582	68.0	False	[25. 10.  9. 41.]
583	68.0	False	[10. 36.  8. 10.]
584	68.0	False	[ 9. 43. 37. 45.]
585	68.0	False	[10. 34.  9. 39.]
586	68.0	False	[ 9. 26.  9. 56.]
587	68.0	False	[51. 10.  9. 10.]
588	68.0	False	[39. 31.  9. 46.]
589	68.0	False	[ 9. 10. 10. 10.]
590	68.0	False	[54. 38. 38. 10.]
591	68.0	False	[10. 10. 38.  9.]
592	68.0	False	[10. 51. 41.  9.]
593	68.0	False	[56. 47.  9.  8.]
594	68.0	False	[25. 21. 42.  8.]
595	68.0	False	[51. 31. 10. 37.]
596	68.0	False	[35. 36. 39.  9.]
597	68.0	False	[40.  9. 56. 40.]
598	68.0	False	[ 9.  9. 31.  8.]
599	68.0	False	[51. 39. 40. 10.]
600	68.0	False	[46. 38. 51. 36.]
601	68.0	False	[39. 10. 45.  9.]
602	68.0	False	[35. 10.  8. 41.]
603	68.0	False	[10. 41. 56. 40.]
604	68.0	False	[ 9.  9. 10. 55.]
605	68.0	True	[31. 14. 68. 10.]
606	68.0	False	[ 8. 10. 52.  9.]
607	68.0	False	[10. 42. 41. 10.]
608	68.0	False	[25. 26. 10. 24.]
609	68.0	False	[52.  9.  8. 10.]
610	68.0	False	[ 9. 39. 50. 10.]
611	68.0	False	[41.  9. 39. 51.]
612	68.0	False	[37. 52. 10. 41.]
613	68.0	False	[60. 10. 10. 35.]
614	68.0	False	[ 9. 59.  8. 40.]
615	68.0	False	[52. 55. 47. 10.]
616	68.0	False	[ 9. 25. 10. 39.]
617	68.0	False	[25. 38.  9. 10.]
618	68.0	False	[ 9. 10. 52. 47.]
619	68.0	False	[10. 25. 32. 36.]
620	68.0	False	[10. 39.  9.  9.]
621	68.0	False	[ 9.  8. 53. 10.]
622	68.0	False	[10. 40. 41. 37.]
623	68.0	False	[38.  9. 39. 49.]
